WO Nbr / SR Nbr,raw_Comments
7911408630,"Software Security Solution Installation Base IUI 8.05 & FIS BOI update // CE to follow Procedure1. CE to take counter Slip 2. Engg need to call Security application EJ team to pull the EJ’s available in ATM before activitystart (Not applicable for New Installation)EJ Team Number: 080 -46593748/49.4) Before starting the activity CE to login in Admin mode & perform the Telnet for below IP’s & port #Ø 172. 21.214.220 443 (Solidcore)Ø 172. 21.214.222 7300 (HDE Server)Ø 172. 21.214.223 7300 (HDE Server)Note: Post Successful telnet only CE need to start the activity5) Format the Hard disk both (Primary & Secondary)6) Base IUI 8.05 & FIS BOI update7) Once Base is completed CE need to configure the ATM IP details & need to check the telnet forBelow IP’s & Port #8) Telnet to be checkØ 172. 21.214.220 443 (Solidcore)Ø 172. 21.214.222 7300 (HDE Server)Ø 172. 21.214.223 7300 (HDE Server)9) Basis on the successful telnet, Engg can start the update10) Engg need to ask for BIOS password. During this process, Engineer will be asked with followingdetails ATM Serial No, Engg Name, Contact Details, Work Order No etc.FIS team Contact details: - for Solid core and BIOS password080-46593748/4911) Once Update is completed Need to configure the BIOS Password (Mandatory)12) Once installations are successful, Engineer need to call EJ team for Post Docket number. (080-46593747)13) Once EJ docket number received, Engg need to call to Security team along with EJ docketnumber for getting the Solidcore. (080-46593748/49)14) Security team will check and confirm below details before sharing Docket no to Engg· ATM Status· Solidcore parameters on ePO/URL· HDE Status· Txn no (Normal / VG)· Engg need to change BIOS password (Recommended for first time Solidcore /HDE installation only).15) Security team will provide Solidcore Docket No on further successful verification of all requiredparameters.16) HDE Docket number will be shared with NCR team aft #Software upgradation# # Deployment Activity / Deployment -Centralised approvals / FIS BOIDeployment - Centralized Approvals CE IS NOW IN105Q02 load the s/w ver. 8.5 and Update 4.6 load successfully Solid core docket number Boi010519054 and EJ docket number 010519N2722 load the s/w ver. 8.5 and Update 4.6 load successfully Solid core docket number Boi010519054 and EJ docket number 010519N2722 New Item :2012-2000-8600 New Serial Number :94-49252107 Old Item :2012-2000-8600 Old Serial Number :94-49252107"
7912302215,ATM NOT COMING IN SERVICE ENGG FAIZAL 8756998038 CUST OM PRAKASH 7355495657 [Generated by Portal Login: nafiqure Contact: Asad Khan 9930421633 Asadk@fss.co.in] CE IS NOW IN105Q02 call will attend today same 16:30hr with CRA Pankaj clare the s/w issue and ATM tested ok online Tnx done clare the s/w issue and ATM tested ok online Tnx done New Item :2012-2000-8600 New Serial Number :94-52051039 Old Item :2012-2000-8600 Old Serial Number :94-52051039
7911204108,Need to call lo for Safe door issue. Need to call lo for Safe door issue. Engineer Jitendra 9627721833cra Ravi 8874550527 [Generated by Portal Login: singhaut Contact: Ramesh.Dhangar 02233865337 FISPSS_SLM@fisglobal.com] CE IS NOW IN105R80 visited the site found that volt lock password issue at the site. Need to be replaced on CHGC basis. replaced the volt lock successfully. Tested ok. working properly. replaced the volt lock successfully. Tested ok. working properly. New Item :6642-2000-8600 New Serial Number :94-48142709 Old Item :6642-2000-8600 Old Serial Number :94-48142709
7910801470,"This SR is generated for only SPS kit installation and previous SR generated but that time SPS kit not delivered, As confirm from Sachin Agarwal on 5th April 2019 ( Verbal communication )/ Please upload SPS installed images in M-Audit for confimation. #Software upgradation# # Deployment Activity # Deployment - Centralized Approvals # PNB EMV & SPS Confirmation mail received from Ahuja, Sapna <Sapna.Ahuja@ncr.com> on dated Wed 3/6/2135 CE IS NOW IN105R80 sps activity to be done successfully. Tested ok. Atm working fine sps activity to be done successfully. Tested ok. Atm working fine New Item :2012-2000-8600 New Serial Number :94-48722947 Old Item :2012-2000-8600 Old Serial Number :94-48722947"
7910801429,"This SR is generated for only SPS kit installation and previous SR generated but that time SPS kit not delivered, As confirm from Sachin Agarwal on 5th April 2019 ( Verbal communication )/ Please upload SPS installed images in M-Audit for confimation. #Software upgradation# # Deployment Activity # Deployment - Centralized Approvals # PNB EMV & SPS Confirmation mail received from Ahuja, Sapna <Sapna.Ahuja@ncr.com> on dated Wed 3/6/2135 CE IS NOW IN105R80 Remark- sps activity to be done successfully. Tested ok. Atm working fine Remark- sps activity to be done successfully. Tested ok. Atm working fine New Item :2012-2000-8600 New Serial Number :94-48722948 Old Item :2012-2000-8600 Old Serial Number :94-48722948"
7911004888,"Software Security Solution Installation Base IUI 8.05 & FIS BOI update // CE to follow Procedure1. CE to take counter Slip 2. Engg need to call Security application EJ team to pull the EJ’s available in ATM before activitystart (Not applicable for New Installation)EJ Team Number: 080 -46593748/49.4) Before starting the activity CE to login in Admin mode & perform the Telnet for below IP’s & port #Ø 172. 21.214.220 443 (Solidcore)Ø 172. 21.214.222 7300 (HDE Server)Ø 172. 21.214.223 7300 (HDE Server)Note: Post Successful telnet only CE need to start the activity5) Format the Hard disk both (Primary & Secondary)6) Base IUI 8.05 & FIS BOI update7) Once Base is completed CE need to configure the ATM IP details & need to check the telnet forBelow IP’s & Port #8) Telnet to be checkØ 172. 21.214.220 443 (Solidcore)Ø 172. 21.214.222 7300 (HDE Server)Ø 172. 21.214.223 7300 (HDE Server)9) Basis on the successful telnet, Engg can start the update10) Engg need to ask for BIOS password. During this process, Engineer will be asked with followingdetails ATM Serial No, Engg Name, Contact Details, Work Order No etc.FIS team Contact details: - for Solid core and BIOS password080-46593748/4911) Once Update is completed Need to configure the BIOS Password (Mandatory)12) Once installations are successful, Engineer need to call EJ team for Post Docket number. (080-46593747)13) Once EJ docket number received, Engg need to call to Security team along with EJ docketnumber for getting the Solidcore. (080-46593748/49)14) Security team will check and confirm below details before sharing Docket no to Engg· ATM Status· Solidcore parameters on ePO/URL· HDE Status· Txn no (Normal / VG)· Engg need to change BIOS password (Recommended for first time Solidcore /HDE installation only).15) Security team will provide Solidcore Docket No on further successful verification of all requiredparameters.16) HDE Docket number will be shared with NCR team aft #Software upgradation# # Deployment Activity / Deployment -Centralised approvals / FIS BOIDeployment - Centralized Approvals CE IS NOW IN105R80 software update activity to be done successfully, atm working fine. docjet no.Not collected due to ej team not responding. software update activity to be done successfully, atm working fine. docjet no.Not collected due to ej team not responding. New Item :2012-2000-8600 New Serial Number :94-54067526 Old Item :2012-2000-8600 Old Serial Number :94-54067526"
7910003469,"# Deployment Activity # Deployment - Centralized Approval # Hitachi Axis SPS UpgradationSPS Kit to be upgraded, EMV, to be installed. Hitachi Axis IUI 8.05 Update Ver 3.08 to be loaded , Counter Print must be taken , same need to be Updated On M-Audit , EJ Backup to be taken and Confirmation to be taken from Euronet, Post EJ Docket Number to be Collected , Solidcore Docket Number to Be collected , ICs to be Collected ,SPS kit needs to be installed as per the process shared by TSS and screens needs to be captured in M Audit app, before leaving the site engineer has to perform a transaction using chip card and successful transaction screen to be captured in M Audit app as per the tech bulletin released by TSS. # Deployment Activity # Deployment - Centralized Approval # Hitachi Axis SPS Upgradation CE IS NOW IN105S02 . os s/w loaded sps done ram upgradation done canfarm to docket no. 280419 3724 New Item :2012-2000-8600 New Serial Number :94-50739204 Old Item :2012-2000-8600 Old Serial Number :94-50739204"
7911604969,Cash shortage (500*38 19000/- SHOTAGE DATE: 25/04/2019 LAST EOD DATE: 24/04/2019 Cash shortage (500*38 19000/- SHOTAGE DATE: 25/04/2019 LAST EOD DATE: 24/04/2019 CE IS NOW IN105B15 Pls provide EJ logs EJ logs checked thoroughly no error found FCR will share shortly New Item :2012-2000-8600 New Serial Number :94-52696727 Old Item :2012-2000-8600 Old Serial Number :94-52696727
7912102230,call log for machine not coming in service FSC SHRI GIRRAJ-9837634333 call log for machine not in service Engg Kapil 7351522333 [Generated by Portal Login: mohariz1 Contact: Harish 18004199520 customersupport.bti@tsiplc.com] CE IS NOW IN105S02 many more times inform to all entire team direct sunlight has dropped In atm so atm very heatup at site . reload the s/w atm tested ok New Item :2012-2000-8600 New Serial Number :94-55545461 Old Item :2012-2000-8600 Old Serial Number :94-55545461
7912103651,"EnShortage & Overages <enshortages@euronetworldwide.com> cash shortages Rs. 500 (500*1) atm id.SUBN1624 / 29-april-2019 CE IS NOW IN105U03   Analysed EJ logs from last cash loading 18/04/2019 Shortage dated 22/04/2019As per analysis there is no any hardware error found related to cash dispenser,Which may cause reported cash Shortage in ATM. CE WAS IN105U03"
7911703954,"Images required,Date -27/APRIL/2019,Time -12.10-13.30 Bulk Images Required,Date -27, April,2019 Time - 12.10 to 13.30 [Generated by Portal Login: chanburn Contact: Chandan Burnwal 9886455731 chanburn@in.ibm.com] Images required LABOUR. APPROVAL AWAITED image handover to bti team image handover to bti team New Item :2012-2134-8600 New Serial Number :94-52050447 Old Item :2012-2134-8600 Old Serial Number :94-52050447"
7912306480,"machine still not operational atm id TPCN14711 machine still not operational, yesterday Engg: Manoj 7617081737 was working at site for software Updating but still no resolved atm id TPCN14711 [Generated by Portal Login: guptadip Contact: Naresh Bagh 044-49037483 axishelpdesknorth@hitachi-payments.com]as per mail Sandeep.Gupta2@ncr.com CE IS NOW IN105V06 call will be scheduled by 17.00 hrs EM#02: spoke to CE, CE still working onsite, loading software Os upgraded successfully and check it atm is operational kindly align Cit at site for authenticate device New Item :2012-2000-8600 New Serial Number :94-46202753 Old Item :2012-2000-8600 Old Serial Number :94-46202753"
7911604049,"Camera Images required (From external camera & internal camera) TAAN6827 H.N.328, Husainabad Jaunpur-222002 Uttar Pradesh 94-48499802Camera Images required (From external camera & internal camera)/Requester: Recon// Dispute Amount: 4000 //TXN date: 04-04-2019 //TXN TIME: 13.30hr to 14.00hr // TXN no: 856 // Card no: 463237******5110 // ATMO Deependra Singh 8090274120 dksinghsku@gmail.comPlease note that collect the images for complete transaction i.e. from transaction start to transaction end or for complete timing Dont collect the single image for single transaction.If image not found in both camera then kindly share the proper reason for images unavailability along with last images store date and latest sample images to know current camera functionality. [Generated by Portal Login: smitjadh Contact: smita Jadhav 02067350079 tcpslpmnrca@tatacommunications.com] CE IS NOW IN105V06 footage should be provided under chgc cctv images should be copied under chgc copied required images kindly share link to upload it New Item :2012-2000-8600 New Serial Number :94-48499802 Old Item :2012-2000-8600 Old Serial Number :94-48499802"
7911701729,"Switch difference custodian DEEPAK DUVEDI 8176878182amount 2000x4shorage date 26-Apr-19Last EOD 22-Apr-19 [Generated by Portal Login: gohilmon Contact: Dinesh V Mudaliar 02266839133 bob.monitoring@agsindia.com] CE IS NOW IN105W02 CE WAS IN105W02 CE IS NOW IN105W03 we have checked provided ej and found one power interruption during dispense in txn no.5841,need to check with switch New Item :6642-2000-8600 New Serial Number :94-46208451 Old Item :6642-2000-8600 Old Serial Number :94-46208451"
7911607346,switch difference custodian DEEPAK DUVEDI -8176878182amount 500x2 2000x2LAst EOD 16-Apr-19Shortage 20-Apr-19 [Generated by Portal Login: gohilmon Contact: Dinesh V Mudaliar 02266839133 bob.monitoring@agsindia.com] CE IS NOW IN105W03 switch difference   we have checked provided ej and found one power interruption during dispanse in txn no.8445 New Item :6642-2000-8600 New Serial Number :94-46208779 Old Item :6642-2000-8600 Old Serial Number :94-46208779
7912104387,"log for SOFTWARE issue / custAnup 7007645826 tried to call engg but not responding Piysh -8887647871 [Generated by Portal Login: gohilmon Contact: sumit jaiswar 2266839214 bob.agsmonitoring@agsindia.com] CE IS NOW IN105W02 Custodian number not reachable, Please check and revert. EM#09CE travelling to site - ETA 10 mins delete indiavcbackup.log file after that replaced cutter gear and make atm live wdl 1000 time 12:30 New Item :2012-2000-8600 New Serial Number :94-51213401 Old Item :2012-2000-8600 Old Serial Number :94-51213401"
7911702770,Camera Images required (From external camera & internal camera)/Requester: FSG (Police requirement) // Dispute Amount: 15000/- //TXN date: 12th March 2019 //TXN TIME: 15:00pm-19:00pm // TXN no: NA // Card no: NA // ATMO Sandeep Kumar 9451990264 sandeepm021@gmail.comTAAN6909as per mail : SURJA SINGH <contractor> <Surja.Singh@contractor.tatacommunications.com> cctv footages required CE IS NOW IN105W02 visited the site amd collect required footages into pend drive and 2ndry camera tempered from long time more than 2 year. call to Tata local lra Sandeep but continuously phone busy but i will provide to him visited the site amd collect required footages into pend drive and 2ndry camera tempered from long time more than 2 year. call to Tata local lra Sandeep but continuously phone busy but i will provide to him New Item :2012-2000-8600 New Serial Number :94-52684850 Old Item :2012-2000-8600 Old Serial Number :94-52684850
